,CIK,CONAME,FDATE,FORM,FYRMO,SECFNAME,mda_positive_score,mda_negative_score,mda_polarity_score,mda_average_sentence_length,mda_percentage_of_complex_words,mda_fog_index,mda_complex_word_count,mda_word_count,mda_uncertainty_score,mda_constraining_score,mda_positive_word_proportion,mda_negative_word_proportion,mda_uncertainty_word_proportion,mda_constraining_word_proportion,qqdmr_positive_score,qqdmr_negative_score,qqdmr_polarity_score,qqdmr_average_sentence_length,qqdmr_percentage_of_complex_words,qqdmr_fog_index,qqdmr_complex_word_count,qqdmr_word_count,qqdmr_uncertainty_score,qqdmr_constraining_score,qqdmr_positive_word_proportion,qqdmr_negative_word_proportion,qqdmr_uncertainty_word_proportion,qqdmr_constraining_word_proportion,rf_positive_score,rf_negative_score,rf_polarity_score,rf_average_sentence_length,rf_percentage_of_complex_words,rf_fog_index,rf_complex_word_count,rf_word_count,rf_uncertainty_score,rf_constraining_score,rf_positive_word_proportion,rf_negative_word_proportion,rf_uncertainty_word_proportion,rf_constraining_word_proportion,constraining_words_whole_report
65,5588,AMERICAN PAD & PAPER CO,11/06/1996,10-Q,199611,edgar/data/5588/0000930661-96-001510.txt,11,6,0.2941176297577865,22,0.3554933519944017,8.94219734079776,508,1429,17,8,0.007697690692792162,0.004198740377886634,0.011896431070678797,0.005598320503848845,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,8
66,5588,AMERICAN PAD & PAPER CO,03/31/1997,10-K,199703,edgar/data/5588/0000950134-97-002428.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
67,5588,AMERICAN PAD & PAPER CO,05/15/1997,10-Q,199705,edgar/data/5588/0000950134-97-003934.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
68,5588,AMERICAN PAD & PAPER CO,08/14/1997,10-Q,199708,edgar/data/5588/0000950134-97-006223.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
69,5588,AMERICAN PAD & PAPER CO,11/14/1997,10-Q,199711,edgar/data/5588/0000950134-97-008577.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
70,5588,AMERICAN PAD & PAPER CO,03/27/1998,10-K,199803,edgar/data/5588/0000950134-98-002477.txt,16,40,-0.42857142091836753,19,0.37863786378637865,7.7514551455145515,1262,3333,36,15,0.004800480048004801,0.012001200120012,0.010801080108010801,0.004500450045004501,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,15
71,5588,AMERICAN PAD & PAPER CO,05/14/1998,10-Q,199805,edgar/data/5588/0000950134-98-004241.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
72,5588,AMERICAN PAD & PAPER CO,08/14/1998,10-Q,199808,edgar/data/5588/0000950134-98-006988.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,-0.9999990000010001,13,0.43137254901960786,5.372549019607844,22,51,1,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,1
73,5588,AMERICAN PAD & PAPER CO,11/13/1998,10-Q,199811,edgar/data/5588/0000005588-98-000008.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,-0.9999990000010001,12,0.3877551020408163,4.955102040816327,19,49,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,1
74,5588,AMERICAN PAD & PAPER CO,11/16/1998,10-Q/A,199811,edgar/data/5588/0000005588-98-000010.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
75,5907,AT&T CORP,08/13/1999,10-Q,199908,edgar/data/5907/0000005907-99-000027.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
76,5907,AT&T CORP,11/15/1999,10-Q,199911,edgar/data/5907/0000005907-99-000037.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
77,5907,AT&T CORP,03/27/2000,10-K,200003,edgar/data/5907/0000005907-00-000014.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
78,5907,AT&T CORP,05/15/2000,10-Q,200005,edgar/data/5907/0000005907-00-000025.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
79,5907,AT&T CORP,08/14/2000,10-Q,200008,edgar/data/5907/0000005907-00-000031.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
80,5907,AT&T CORP,11/14/2000,10-Q,200011,edgar/data/5907/0000005907-00-000038.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
81,5907,AT&T CORP,01/26/2001,10-K/A,200101,edgar/data/5907/0000005907-01-000002.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
82,5907,AT&T CORP,04/02/2001,10-K405,200104,edgar/data/5907/0000005907-01-000012.txt,113,205,-0.2893081751908548,21,0.38195590948820046,8.55278236379528,3933,10297,191,43,0.010974070117509954,0.01990871127512868,0.018549091968534524,0.0041759735845391865,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,43
83,5907,AT&T CORP,04/17/2001,10-K405/A,200104,edgar/data/5907/0000005907-01-000015.txt,164,293,-0.2822757105420663,21,0.37842228774294484,8.551368915097179,6289,16619,266,88,0.009868223118117816,0.01763042300980805,0.01600577652084963,0.00529514411216078,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,88
84,5907,AT&T CORP,05/15/2001,10-Q,200105,edgar/data/5907/0000950123-01-502538.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
85,5907,AT&T CORP,07/03/2001,10-Q/A,200107,edgar/data/5907/0000950123-01-504075.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
86,5907,AT&T CORP,08/10/2001,10-Q/A,200108,edgar/data/5907/0000950123-01-505366.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
87,5907,AT&T CORP,08/14/2001,10-Q,200108,edgar/data/5907/0000950123-01-505598.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
88,6071,AMES DEPARTMENT STORES INC,09/02/1998,10-Q,199809,edgar/data/6071/0000006071-98-000023.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
89,6071,AMES DEPARTMENT STORES INC,12/10/1998,10-Q,199812,edgar/data/6071/0000006071-98-000026.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
90,6071,AMES DEPARTMENT STORES INC,04/05/1999,10-K,199904,edgar/data/6071/0000889812-99-001116.txt,13,21,-0.23529411072664383,24,0.31004366812227074,9.72401746724891,355,1145,5,1,0.011353711790393014,0.01834061135371179,0.004366812227074236,0.0008733624454148472,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,1
91,6071,AMES DEPARTMENT STORES INC,06/15/1999,10-Q,199906,edgar/data/6071/0000006071-99-000013.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
92,6071,AMES DEPARTMENT STORES INC,09/14/1999,10-Q,199909,edgar/data/6071/0000006071-99-000015.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
93,6071,AMES DEPARTMENT STORES INC,12/14/1999,10-Q,199912,edgar/data/6071/0000006071-99-000017.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
94,6071,AMES DEPARTMENT STORES INC,04/11/2000,10-K,200004,edgar/data/6071/0000006071-00-000002.txt,27,45,-0.24999999652777782,21,0.36027568922305764,8.544110275689224,1150,3192,32,13,0.008458646616541353,0.014097744360902255,0.010025062656641603,0.004072681704260651,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,13
95,6071,AMES DEPARTMENT STORES INC,06/13/2000,10-Q,200006,edgar/data/6071/0000006071-00-000011.txt,4,20,-0.66666663888889,21,0.3302919708029197,8.532116788321167,362,1096,27,7,0.0036496350364963502,0.01824817518248175,0.024635036496350366,0.006386861313868613,0,1,-0.9999990000010001,11,0.3974358974358974,4.55897435897436,31,78,8,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,7
96,6201,AMR CORP,08/16/1999,10-Q,199908,edgar/data/6201/0000006201-99-000023.txt,13,59,-0.6388888800154322,30,0.3629129491198457,12.14516517964794,1505,4147,53,15,0.003134796238244514,0.01422715215818664,0.01278032312515071,0.003617072582589824,0,0,0.0,6,0.46153846153846156,2.5846153846153848,6,13,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,15
97,6201,AMR CORP,11/05/1999,10-Q,199911,edgar/data/6201/0000006201-99-000028.txt,14,55,-0.5942028899390885,29,0.3729641693811075,11.749185667752442,1603,4298,59,17,0.003257328990228013,0.012796649604467194,0.013727315030246627,0.003955328059562588,0,0,0.0,9,0.25,3.7,9,36,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,17
98,6201,AMR CORP,03/27/2000,10-K405,200003,edgar/data/6201/0000950134-00-002454.txt,21,59,-0.4749999940625001,23,0.39227821986442674,9.35691128794577,1331,3393,58,25,0.00618921308576481,0.017388741526672562,0.017094017094017096,0.0073681108163866785,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,25
99,6201,AMR CORP,05/11/2000,10-Q,200005,edgar/data/6201/0000006201-00-000009.txt,7,21,-0.49999998214285774,32,0.3542682926829268,12.94170731707317,581,1640,16,14,0.00426829268292683,0.012804878048780487,0.00975609756097561,0.00853658536585366,0,0,0.0,9,0.2571428571428571,3.702857142857143,9,35,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,14
100,6201,AMR CORP,07/28/2000,10-Q,200007,edgar/data/6201/0000950134-00-006067.txt,15,22,-0.18918918407596802,31,0.34368530020703936,12.537474120082816,830,2415,26,14,0.006211180124223602,0.009109730848861283,0.010766045548654244,0.005797101449275362,0,0,0.0,10,0.3157894736842105,4.126315789473685,12,38,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,14
101,6201,AMR CORP,10/26/2000,10-Q,200010,edgar/data/6201/0000006201-00-000017.txt,19,14,0.15151514692378343,33,0.3386103781882146,13.335444151275286,770,2274,20,6,0.008355321020228672,0.006156552330694811,0.008795074758135445,0.002638522427440633,0,3,-0.9999996666667778,16,0.3888888888888889,6.555555555555556,56,144,8,2,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,8
102,6201,AMR CORP,03/22/2001,10-K405,200103,edgar/data/6201/0000950134-01-002483.txt,42,48,-0.06666666592592593,22,0.3862049706785814,8.954481988271432,1383,3581,66,17,0.011728567439262776,0.013404077073443172,0.018430605975984362,0.004747277296844457,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,17
103,6201,AMR CORP,04/24/2001,10-Q,200104,edgar/data/6201/0000950134-01-500665.txt,9,10,-0.05263157617728546,29,0.3518776077885953,11.740751043115438,506,1438,21,8,0.006258692628650904,0.006954102920723227,0.014603616133518776,0.005563282336578581,0,0,0.0,20,0.2907801418439716,8.11631205673759,41,141,5,3,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,11
104,6201,AMR CORP,08/13/2001,10-Q,200108,edgar/data/6201/0000006201-01-500032.txt,10,27,-0.4594594470416366,31,0.3347050754458162,12.533882030178326,976,2916,40,10,0.003429355281207133,0.009259259259259259,0.013717421124828532,0.003429355281207133,0,0,0.0,20,0.3008130081300813,8.120325203252033,37,123,3,2,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,12
105,6201,AMR CORP,10/25/2001,10-Q,200110,edgar/data/6201/0000006201-01-500047.txt,14,56,-0.5999999914285715,28,0.3713991769547325,11.348559670781894,1444,3888,70,21,0.00360082304526749,0.01440329218106996,0.01800411522633745,0.005401234567901234,0,0,0.0,18,0.3225806451612903,7.329032258064517,40,124,4,3,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,24
106,6201,AMR CORP,02/28/2002,10-K405,200202,edgar/data/6201/0000950134-02-001661.txt,34,76,-0.38181817834710746,23,0.39811155028546336,9.359244620114186,1813,4554,107,44,0.007465963987703118,0.01668862538427756,0.023495827843653932,0.00966183574879227,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,44
107,6201,AMR CORP,04/18/2002,10-Q,200204,edgar/data/6201/0000006201-02-000015.txt,6,15,-0.4285714081632663,30,0.3484584060500291,12.139383362420013,599,1719,22,4,0.0034904013961605585,0.008726003490401396,0.012798138452588714,0.002326934264107039,0,0,0.0,10,0.23333333333333334,4.093333333333333,7,30,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,4
108,6201,AMR CORP,07/19/2002,10-Q,200207,edgar/data/6201/0000006201-02-000035.txt,12,46,-0.5862068864447089,31,0.3428477690288714,12.53713910761155,1045,3048,28,12,0.003937007874015748,0.015091863517060367,0.009186351706036745,0.003937007874015748,0,0,0.0,9,0.25,3.7,7,28,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,12
109,6201,AMR CORP,10/18/2002,10-Q,200210,edgar/data/6201/0000006201-02-000052.txt,35,61,-0.2708333305121528,30,0.37443573295319554,12.149774293181279,1576,4209,46,16,0.00831551437396056,0.014492753623188406,0.01092896174863388,0.003801377999524828,0,0,0.0,8,0.24,3.2960000000000003,6,25,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,16
110,6201,AMR CORP,10/18/2002,10-Q/A,200210,edgar/data/6201/0000950134-02-012680.txt,8,16,-0.333333319444445,31,0.3496027241770715,12.53984108967083,616,1762,22,5,0.004540295119182747,0.009080590238365494,0.012485811577752554,0.0028376844494892167,0,0,0.0,9,0.32142857142857145,3.7285714285714286,9,28,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,5
111,6201,AMR CORP,10/18/2002,10-Q/A,200210,edgar/data/6201/0000950134-02-012682.txt,13,37,-0.47999999040000024,33,0.33378469871360866,13.333513879485444,986,2954,25,8,0.004400812457684496,0.012525389302640487,0.008463100880162491,0.002708192281651997,0,0,0.0,9,0.3076923076923077,3.7230769230769236,8,26,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,8
112,6201,AMR CORP,04/01/2003,NT 10-K,200304,edgar/data/6201/0000006201-03-000012.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
113,6201,AMR CORP,04/15/2003,10-K,200304,edgar/data/6201/0001047469-03-013301.txt,68,142,-0.35238095070294784,19,0.4131070801638385,7.765242832065536,2824,6836,141,89,0.00994733762434172,0.02077238150965477,0.020626097132826215,0.013019309537741369,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,89
114,6201,AMR CORP,05/15/2003,10-Q,200305,edgar/data/6201/0000006201-03-000030.txt,22,45,-0.34328357696591677,26,0.3813435024933998,10.55253740099736,1300,3409,50,26,0.006453505426811381,0.013200352009386917,0.014667057788207686,0.007626870049867997,0,0,0.0,9,0.2222222222222222,3.6888888888888887,6,27,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,26
115,6201,AMR CORP,07/18/2003,10-Q,200307,edgar/data/6201/0000006201-03-000045.txt,41,81,-0.32786884977156683,27,0.39108527131782944,10.956434108527134,2018,5160,74,60,0.007945736434108527,0.015697674418604653,0.01434108527131783,0.011627906976744186,0,4,-0.9999997500000625,20,0.3488372093023256,8.13953488372093,75,215,14,3,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,63
116,6201,AMR CORP,10/16/2008,10-Q,200810,edgar/data/6201/0000006201-08-000060.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,36,52,-0.18181817975206616,52,0.3738508682328907,20.94954034729316,1830,4895,47,60,0,0,0,0,60
117,6201,AMR CORP,02/19/2009,10-K,200902,edgar/data/6201/0000006201-09-000009.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
118,6201,AMR CORP,04/16/2009,10-Q,200904,edgar/data/6201/0000006201-09-000016.txt,53,127,-0.4111111088271605,53,0.38731009830205543,21.35492403932082,2167,5595,108,76,0.009472743521000894,0.022698838248436104,0.0193029490616622,0.013583556747095622,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,28,61,-0.370786512687792,52,0.3912133891213389,20.95648535564854,1309,3346,65,63,0,0,0,0,139
119,6201,AMR CORP,07/15/2009,10-Q,200907,edgar/data/6201/0000006201-09-000029.txt,43,101,-0.4027777749807099,59,0.37085921325051757,23.74834368530021,1433,3864,60,42,0.011128364389233954,0.02613871635610766,0.015527950310559006,0.010869565217391304,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,7,18,-0.4399999824000007,59,0.4217791411042945,23.76871165644172,275,652,13,7,0,0,0,0,49
120,6201,AMR CORP,10/21/2009,10-Q,200910,edgar/data/6201/0000006201-09-000038.txt,43,90,-0.3533834559895981,114,0.38435576732181853,45.75374230692873,1936,5037,111,58,0.008536827476672622,0.01786777843954735,0.022036926742108397,0.011514790549930515,18,37,-0.34545453917355384,81,0.3462028001697073,32.538481120067885,816,2357,38,9,0,0,0,0,41,73,-0.28070175192366886,107,0.3747547416612165,42.94990189666449,1719,4587,94,55,0,0,0,0,122
121,6201,AMR CORP,11/06/2009,10-Q/A,200911,edgar/data/6201/0000006201-09-000040.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
122,6201,AMR CORP,02/17/2010,10-K,201002,edgar/data/6201/0000006201-10-000006.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,59,229,-0.5902777757282022,35,0.45837537840565085,14.18335015136226,1817,3964,164,88,0,0,0,0,88
123,6201,AMR CORP,04/21/2010,10-Q,201004,edgar/data/6201/0000006201-10-000013.txt,52,79,-0.20610686865567276,86,0.4117189525537983,34.56468758102152,1588,3857,86,56,0.013481980814104226,0.020482240082966036,0.02229712211563391,0.014519056261343012,4,8,-0.3333333055555579,196,0.31806615776081426,78.52722646310434,125,393,20,2,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,58
124,6201,AMR CORP,07/21/2010,10-Q,201007,edgar/data/6201/0000950123-10-066894.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4,6,-0.19999998000000202,20,0.35733333333333334,8.142933333333334,134,375,19,2,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,2
125,6201,AMR CORP,10/20/2010,10-Q,201010,edgar/data/6201/0000950123-10-094605.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5,6,-0.09090908264462885,21,0.36639118457300274,8.546556473829202,133,363,18,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,1
126,6260,ANACOMP INC,02/14/1994,10-Q,199402,edgar/data/6260/0000006260-94-000014.txt,0,0,0.0,5,0.4666666666666667,2.186666666666667,7,15,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
127,6260,ANACOMP INC,05/12/1994,10-Q,199405,edgar/data/6260/0000006260-94-000016.txt,0,0,0.0,5,0.4666666666666667,2.186666666666667,7,15,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
128,6260,ANACOMP INC,12/29/1997,10-K,199712,edgar/data/6260/0000006260-97-000011.txt,0,0,0.0,16,0.4838709677419355,6.593548387096774,15,31,1,0,0.0,0.0,0.03225806451612903,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
129,6260,ANACOMP INC,02/17/1998,10-Q,199802,edgar/data/6260/0000006260-98-000001.txt,8,10,-0.11111110493827195,29,0.337220602526725,11.73488824101069,347,1029,6,11,0.007774538386783284,0.009718172983479106,0.0058309037900874635,0.010689990281827016,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,11
130,6260,ANACOMP INC,05/13/1998,10-Q,199805,edgar/data/6260/0000006260-98-000003.txt,17,21,-0.10526315512465383,27,0.3052814857806152,10.922112594312246,526,1723,10,9,0.009866511897852582,0.012188044109112013,0.005803830528148578,0.00522344747533372,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,9
131,6260,ANACOMP INC,08/14/1998,10-Q,199808,edgar/data/6260/0000914121-98-000672.txt,13,30,-0.39534882801514354,28,0.3126477541371158,11.325059101654848,529,1692,16,11,0.0076832151300236405,0.01773049645390071,0.009456264775413711,0.0065011820330969266,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,11
132,6260,ANACOMP INC,12/29/1998,10-K405,199812,edgar/data/6260/0001047469-98-045227.txt,18,47,-0.44615383928994096,20,0.36775732788002724,8.147102931152011,1079,2934,48,20,0.006134969325153374,0.016019086571233812,0.016359918200409,0.006816632583503749,0,0,0.0,10,0.3,4.12,12,40,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,20
133,6260,ANACOMP INC,02/11/1999,10-Q,199902,edgar/data/6260/0000006260-99-000005.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,8,0.40476190476190477,3.3619047619047624,17,42,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
134,6260,ANACOMP INC,05/17/1999,10-Q,199905,edgar/data/6260/0000006260-99-000007.txt,0,0,0.0,6,0.46153846153846156,2.5846153846153848,6,13,0,0,0.0,0.0,0.0,0.0,0,0,0.0,8,0.45,3.38,18,40,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
135,6260,ANACOMP INC,08/13/1999,10-Q,199908,edgar/data/6260/0000006260-99-000010.txt,0,0,0.0,6,0.46153846153846156,2.5846153846153848,6,13,0,0,0.0,0.0,0.0,0.0,0,0,0.0,7,0.45,2.9800000000000004,18,40,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
136,11860,BETHLEHEM STEEL CORP /DE/,11/12/1998,10-Q,199811,edgar/data/11860/0000011860-98-000022.txt,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
